return_id,order_id,product_name,customer_name,return_date,reason,quantity_returned,refund_amount
RET-89269,CA-2017-139822,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,Dean percer,2026-02-20,Not as Described,2,36.49
RET-85385,CA-2016-159009,"ACCOHIDE 3-Ring Binder, Blue, 1""",Dave Poirier,2025-03-11,Defective,3,8.44
RET-75063,CA-2016-109820,Acco 3-Hole Punch,Allen Goldenen,2025-05-04,Defective,1,1.21
RET-33580,US-2014-164406,Novimex Fabric Task Chair,Brian Dahlen,2023-02-10,Defective,4,175.33
RET-10207,CA-2015-168564,"ACCOHIDE 3-Ring Binder, Blue, 1""",Thomas Thornton,2024-01-18,Damaged,2,6.58
RET-25456,CA-2016-127243,Translucent Push Pins by OIC,David Smith,2025-05-01,Wrong Item,8,11.72
RET-64269,CA-2015-144274,Xerox 226,Pierre Wener,2024-05-21,Damaged,5,32.39
RET-93558,CA-2016-162404,"GBC Laser Imprintable Binding System Covers, Desert Sand",Neil FranzÃ¶sisch,2025-01-05,Wrong Item,3,7.81
RET-43347,CA-2016-130477,Xerox 1931,Logan Currie,2024-09-11,Damaged,1,6.08
RET-52457,CA-2017-112900,GBC Recycled Regency Composition Covers,Ken Lonsdale,2025-09-21,Damaged,5,269.41
RET-84569,CA-2016-138037,Avery Self-Adhesive Photo Pockets for Polaroid Photos,Andy Reiter,2025-03-06,Defective,3,14.19
RET-54294,CA-2016-141957,"Fellowes Mobile File Cart, Black",Jason Gross,2024-12-24,Changed Mind,1,41.73
RET-27793,CA-2014-159310,Acme Stainless Steel Office Snips,Steven Cartwright,2023-04-25,Changed Mind,7,32.86
RET-80381,CA-2015-137925,"Hon Metal Bookcases, Black",Janet Lee,2024-05-07,Not as Described,11,557.24
RET-17342,CA-2017-100902,Plantronics S12 Corded Telephone Headset System,Clytie Kelty,2026-05-04,Defective,4,339.95
RET-51353,CA-2016-158778,Global Comet Stacking Arm Chair,Dean Braden,2025-02-17,Defective,3,838.46
RET-99848,US-2017-148362,Xerox 226,Karen Ferguson,2025-12-21,Not as Described,1,5.45
RET-29569,CA-2017-149181,Global Chrome Stack Chair,Maribeth Dona,2025-11-05,Not as Described,2,39.03
RET-59183,CA-2016-140935,"Sauder Facets Collection Library, Sky Alder Finish",Aaron Bergman,2025-05-09,Defective,1,148.38
RET-61061,CA-2016-161746,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",Carlos Soltero,2025-04-19,Wrong Item,1,9.12
RET-50407,CA-2016-125164,Wilson Jones Century Plastic Molded Ring Binders,Sally Hughsby,2025-05-02,Not as Described,1,16.17
RET-21376,CA-2016-152534,DIXON Oriole Pencils,Dave Poirier,2024-12-15,Changed Mind,1,2.2
RET-49666,US-2015-103996,Tops Wirebound Message Log Books,Richard Bierner,2023-09-08,Wrong Item,2,5.86
RET-59049,CA-2014-169019,GBC Instant Index System for Binding Systems,Luke Foster,2023-01-14,Damaged,3,4.45
RET-68166,CA-2015-127481,Xerox 1930,Jonathan Doherty,2024-06-08,Defective,2,12.74
RET-30195,CA-2014-121573,Surelock Post Binders,Speros Goranitis,2023-04-06,Wrong Item,2,47.97
RET-78632,US-2017-132297,Google Nexus 5,Dianna Wilson,2025-11-09,Not as Described,2,340.72
RET-22878,CA-2017-114055,Assorted Color Push Pins,Mick Hernandez,2026-06-21,Defective,2,3.0
RET-14791,CA-2017-161102,"Master Big Foot Doorstop, Beige",Erin Creighton,2026-01-24,Changed Mind,2,8.88
RET-15771,CA-2017-104080,Newell 323,Alan Hwang,2025-08-23,Defective,1,1.35
RET-16047,CA-2014-112837,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",Liz Willingham,2023-03-13,Damaged,1,36.96
RET-12946,CA-2016-145548,Deluxe Heavy-Duty Vinyl Round Ring Binder,Edward Becker,2025-04-30,Defective,3,52.21
RET-37504,CA-2014-124429,Fellowes Officeware Wire Shelving,Maya Herman,2022-11-23,Not as Described,3,250.02
RET-79766,CA-2017-142489,Wilson Jones Legal Size Ring Binders,Toby Carlisle,2026-04-23,Not as Described,2,7.54
RET-45737,CA-2017-134306,Easy-staple paper,Tamara Dahlen,2026-01-04,Wrong Item,2,22.94
RET-91650,CA-2017-146493,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",Cynthia Voltz,2025-11-09,Defective,3,26.61
RET-55916,US-2017-126060,Sauder Cornerstone Collection Library,Dorothy Wardle,2025-10-03,Defective,2,41.7
RET-47128,CA-2014-142769,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",Resi PÃ¶lking,2023-02-26,Defective,2,18.77
RET-90381,CA-2017-107132,Acme Preferred Stainless Steel Scissors,Scott Cohen,2025-12-06,Not as Described,2,9.25
RET-13800,CA-2014-139017,Logitech ClearChat Comfort/USB Headset H390,Raymond Messe,2022-10-31,Changed Mind,2,37.97
RET-17051,US-2015-122140,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,Michael Oakman,2023-09-26,Damaged,1,13.13
RET-88134,CA-2016-134110,Apple EarPods with Remote and Mic,Barry Gonzalez,2025-05-03,Defective,2,37.43
RET-90781,US-2016-112396,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Justin Ritter,2024-08-01,Not as Described,3,84.56
RET-97932,CA-2014-119144,Space Solutions HD Industrial Steel Shelving.,Justin Deggeller,2023-04-28,Defective,2,221.54
RET-22178,CA-2015-123568,"Executive Impressions 14"" Contract Wall Clock",Sanjit Chand,2024-04-13,Changed Mind,2,40.62
RET-94465,CA-2017-133487,Eureka The Boss Cordless Rechargeable Stick Vac,Trudy Schmidt,2025-10-12,Changed Mind,2,87.9
RET-28837,US-2015-154389,LG Exalt,Eugene Hildebrand,2024-05-15,Defective,4,370.44
RET-97186,CA-2015-147011,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",Harold Ryan,2023-11-29,Not as Described,3,8.98
RET-13966,CA-2015-155761,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,Stuart Calhoun,2024-06-08,Damaged,2,27.52
RET-70455,CA-2014-162775,Staple envelope,Chris Selesnick,2022-07-01,Wrong Item,1,4.94
RET-85324,US-2015-106873,Newell 317,Kunst Miller,2024-03-07,Wrong Item,7,14.32
RET-24022,US-2014-167262,Plantronics HL10 Handset Lifter,Amy Cox,2023-04-19,Not as Described,2,163.52
RET-79828,CA-2014-110184,GE DSL Phone Line Filter,Ben Ferrer,2023-01-01,Changed Mind,2,61.33
RET-91379,CA-2017-117044,Xerox 1927,Helen Andreada,2026-02-26,Wrong Item,5,15.11
RET-60307,CA-2015-140984,Wilson Jones Easy Flow II Sheet Lifters,Craig Carroll,2024-03-05,Damaged,3,4.3
RET-87459,US-2014-159618,Avery Fluorescent Highlighter Four-Color Set,Darren Budd,2023-04-25,Changed Mind,1,2.57
RET-54852,CA-2017-122490,Space Solutions HD Industrial Steel Shelving.,Ted Trevino,2026-05-11,Defective,2,210.04
RET-97766,CA-2017-143112,Samsung HM1900 Bluetooth Headset,Todd Sumrall,2026-03-30,Damaged,2,36.64
RET-88128,US-2016-101196,"Belkin 19"" Vented Equipment Shelf, Black",Filia McAdams,2024-11-07,Changed Mind,2,67.78
RET-68355,CA-2017-121615,Sterilite Officeware Hinged File Box,Daniel Lacy,2026-04-16,Wrong Item,5,42.94
RET-24253,CA-2014-112158,O'Sullivan Living Dimensions 5-Shelf Bookcases,David Philippe,2023-05-14,Defective,4,575.55
RET-94540,CA-2015-145352,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,Christopher Martinez,2023-09-12,Damaged,4,4400.07
RET-86122,CA-2017-169859,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Mike Pelletier,2026-05-19,Damaged,2,16.84
RET-69372,CA-2016-162383,Recycled Easel Ring Binders,Maribeth Dona,2025-03-04,Defective,1,4.17
RET-68610,CA-2014-167927,Eldon Fold 'N Roll Cart System,Xylona Preis,2022-07-02,Wrong Item,1,12.91
RET-49286,US-2016-131611,Storex Dura Pro Binders,Emily Phan,2025-04-14,Defective,3,3.48
RET-66980,CA-2016-133613,Ibico Presentation Index for Binding Systems,Christine Phan,2024-12-15,Not as Described,2,7.83
RET-76902,CA-2015-123232,HTC One,Doug Jacobs,2024-05-19,Changed Mind,1,73.78
RET-18180,CA-2015-102015,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",Tamara Manning,2024-03-13,Not as Described,1,4.49
RET-83404,CA-2014-144414,Eldon Wave Desk Accessories,Gary Hwang,2022-12-07,Not as Described,1,1.66
RET-40833,CA-2017-112956,"Seth Thomas 12"" Clock w/ Goldtone Case",Tracy Hopkins,2026-01-27,Changed Mind,3,67.09
RET-51697,CA-2017-115882,Xerox 1988,Dorothy Badders,2026-03-11,Changed Mind,3,65.34
RET-37684,CA-2015-127593,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",Duane Huffman,2024-03-07,Wrong Item,2,75.66
RET-60409,CA-2017-139311,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Sylvia Foulston,2026-01-29,Not as Described,3,4.04
RET-97826,CA-2017-146136,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",Arthur Prichep,2026-03-04,Wrong Item,4,20.31
RET-12058,CA-2017-153080,"Maxell 74 Minute CDR, 10/Pack",Eric Hoffmann,2025-10-29,Wrong Item,1,7.96
RET-27796,US-2016-158288,Binding Machine Supplies,Eric Hoffmann,2025-05-22,Damaged,8,65.22
RET-69772,CA-2014-146640,GBC Recycled Regency Composition Covers,Helen Abelman,2022-12-07,Defective,6,275.81
RET-65590,CA-2017-116127,DMI Eclipse Executive Suite Bookcases,Sarah Brown,2025-12-11,Defective,1,357.05
RET-39588,US-2017-100048,Bionaire Personal Warm Mist Humidifier/Vaporizer,Roland Schwarz,2025-11-17,Wrong Item,4,164.48
RET-75294,CA-2014-151792,Logitech Wireless Performance Mouse MX for PC and Mac,Christina VanderZanden,2023-02-18,Wrong Item,3,192.34
RET-81587,CA-2017-133641,Fashion Color Clasp Envelopes,Eva Jacobs,2025-11-08,Defective,9,41.57
RET-84468,US-2014-150434,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",Christine Abelman,2023-01-02,Changed Mind,1,10.39
RET-73115,CA-2015-137064,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,Trudy Schmidt,2023-07-31,Damaged,2,15.24
RET-46624,CA-2014-149538,Xerox 209,Ken Black,2022-09-11,Changed Mind,3,18.4
RET-89963,CA-2014-153150,Cardinal Holdit Business Card Pockets,Dorris liebe,2022-12-20,Damaged,1,3.6
RET-96997,CA-2016-127236,Clearsounds A400,Troy Blackwell,2024-09-08,Damaged,4,146.68
RET-50959,CA-2017-132122,Recycled Steel Personal File for Hanging File Folders,John Huston,2026-01-02,Defective,5,219.68
RET-11413,CA-2016-107104,DMI Eclipse Executive Suite Bookcases,Maribeth Schnelling,2025-04-30,Changed Mind,6,2317.4
RET-53452,CA-2016-106397,Xerox 226,Max Jones,2024-12-24,Changed Mind,2,11.86
RET-14630,CA-2017-134845,Xerox 225,Sharelle Roach,2025-10-01,Defective,3,13.34
RET-83886,US-2014-140914,DAX Wood Document Frame.,Brosina Hoffman,2023-05-07,Not as Described,2,10.38
RET-85085,CA-2015-146262,Avery 505,Victoria Wilson,2023-06-06,Damaged,2,21.68
RET-91830,CA-2017-142643,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",Dionis Lloyd,2026-04-08,Damaged,3,88.09
RET-76269,CA-2015-133242,Tennsco Double-Tier Lockers,Keith Herrera,2023-11-30,Damaged,2,367.46
RET-90713,CA-2014-158540,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",Vivek Gonzalez,2023-05-24,Not as Described,3,96.77
RET-24621,CA-2016-162138,Ibico Laser Imprintable Binding System Covers,Grace Kelly,2024-10-04,Defective,3,100.97
RET-96396,CA-2017-136308,Bady BDG101FRU Card Printer,Mitch Willingham,2026-04-24,Changed Mind,3,1819.74
RET-40958,CA-2016-126795,Premium Transparent Presentation Covers by GBC,Greg Tran,2024-11-27,Changed Mind,1,14.3
RET-54937,CA-2017-153045,Global Comet Stacking Arm Chair,Neola Schneider,2025-06-27,Damaged,3,862.78
RET-64125,CA-2015-137946,Storex Dura Pro Binders,Doug Bickford,2024-02-08,Changed Mind,1,4.6
RET-31926,CA-2017-100111,"Global Leather Task Chair, Black",Seth Vernon,2026-03-02,Wrong Item,1,76.55
RET-17120,CA-2017-169810,Avery 498,Raymond Buch,2026-01-15,Not as Described,6,16.79
RET-70819,US-2014-157021,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",Kunst Miller,2022-09-28,Changed Mind,1,3.46
RET-79798,CA-2016-106383,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",Bobby Trafton,2024-09-06,Wrong Item,1,64.72
RET-29025,US-2017-100930,GBC Instant Index System for Binding Systems,Christopher Schild,2025-09-22,Defective,2,4.77
RET-68827,CA-2014-101770,Avery Hole Reinforcements,Karen Bern,2022-09-30,Changed Mind,1,1.5
RET-99505,CA-2015-115693,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",Frank Carlisle,2024-06-03,Damaged,2,55.87
RET-66595,CA-2015-165162,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",Hunter Glantz,2023-10-20,Defective,3,831.09
RET-45007,US-2015-129007,Global Comet Stacking Armless Chair,Ken Dana,2024-03-07,Damaged,2,414.84
RET-98511,CA-2015-117961,"Tennsco Lockers, Sand",Guy Phonely,2024-05-07,Wrong Item,5,92.13
RET-78151,CA-2014-141278,Newell 341,Raymond Messe,2022-12-17,Not as Described,5,20.42
RET-11386,CA-2017-152485,Acco Perma 3000 Stacking Storage Drawers,John Dryer,2026-02-28,Damaged,1,14.48
RET-22805,CA-2015-133452,Hon 94000 Series Round Tables,Zuschuss Carroll,2023-10-12,Defective,1,190.12
RET-47132,CA-2017-126067,GBC Standard Therm-A-Bind Covers,Kristina Nunn,2026-02-03,Not as Described,4,69.4
RET-22050,CA-2017-128699,Kensington Orbit Wireless Mobile Trackball for PC and Mac,Natalie DeCherney,2026-05-12,Damaged,1,38.62
RET-38419,CA-2014-140662,Xerox 1941,Thomas Seio,2023-05-09,Defective,6,615.76
RET-25725,CA-2016-110009,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",Toby Ritter,2025-03-03,Damaged,1,4.15
RET-96034,CA-2016-147256,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,Frank Carlisle,2025-04-16,Defective,5,1137.25
RET-34151,CA-2017-104220,Boston 19500 Mighty Mite Electric Pencil Sharpener,Benjamin Venier,2025-07-28,Not as Described,1,19.73
RET-19924,US-2014-128685,Avery Non-Stick Binders,Mary Zewe,2022-09-16,Changed Mind,2,6.7
RET-97500,CA-2016-158099,Cisco SPA301,Paul Knutson,2025-02-14,Not as Described,2,175.67
RET-46344,CA-2014-168312,Bevis Round Conference Room Tables and Bases,Giulietta Weimer,2022-08-12,Damaged,1,120.0
RET-17872,CA-2017-105053,Wilson Jones Active Use Binders,Christine Sundaresam,2025-12-22,Not as Described,2,10.09
RET-19096,CA-2016-140018,"Computer Room Manger, 14""",Chloris Kastensmidt,2025-05-20,Changed Mind,2,43.42
RET-94604,US-2016-111563,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",Sally Matthias,2025-04-13,Changed Mind,3,9.99
RET-66525,CA-2016-160941,Ames Color-File Green Diamond Border X-ray Mailers,Damala Kotsonis,2024-12-27,Wrong Item,2,152.53
RET-67878,CA-2016-113733,ImationÂ 30456 USBÂ Flash DriveÂ 8GB,Lena Hernandez,2025-05-30,Not as Described,3,13.6
RET-84887,CA-2014-157623,Avery Hi-Liter Fluorescent Desk Style Markers,Dean Katz,2022-08-20,Not as Described,1,2.75
RET-75234,US-2017-118087,Samsung Galaxy Note 2,Stefania Perrino,2026-03-08,Wrong Item,4,887.32
RET-14959,CA-2014-123925,Stanley Contemporary Battery Pencil Sharpeners,Roy FranzÃ¶sisch,2023-06-09,Changed Mind,3,32.05
RET-61292,CA-2016-100993,Chromcraft Round Conference Tables,Annie Zypern,2024-07-16,Defective,2,262.14
RET-74314,CA-2017-117457,"Bevis Round Conference Table Top, X-Base",Keith Herrera,2026-05-11,Changed Mind,5,675.22
RET-19188,CA-2017-143063,Aastra 57i VoIP phone,Ivan Liston,2026-01-26,Defective,7,1095.99
RET-73185,CA-2015-145849,Manco Dry-Lighter Erasable Highlighter,Carol Triggs,2024-02-25,Damaged,1,2.67
RET-57044,CA-2015-120446,Avery 51,John Grady,2024-05-07,Not as Described,3,18.65
RET-92873,CA-2015-151253,"Logitech B530 USBÂ HeadsetÂ -Â headsetÂ - Full size, Binaural",Annie Zypern,2023-10-16,Damaged,2,52.09
RET-54572,US-2017-102890,Bretford CR4500 Series Slim Rectangular Table,Sheri Gordon,2025-12-14,Damaged,5,1013.99
RET-48005,CA-2017-101700,Staple envelope,Sean O'Donnell,2025-10-22,Wrong Item,2,17.79
RET-60353,CA-2015-132941,Xerox 1978,Muhammed MacIntyre,2023-11-02,Wrong Item,5,18.68
RET-23994,CA-2014-169684,"Lesro Round Back Collection Coffee Table, End Table",Fred Hopkins,2023-04-01,Not as Described,3,288.51
RET-67407,CA-2016-164483,Heavy-Duty E-Z-D Binders,Jeremy Farry,2024-07-18,Wrong Item,1,8.53
RET-87718,CA-2017-166695,Okidata B400 Printer,Chuck Clark,2025-10-27,Wrong Item,1,287.81
RET-80851,CA-2014-122931,Hon 4060 Series Tables,Suzanne McNair,2023-03-18,Not as Described,1,54.59
RET-12151,CA-2017-152912,Wilson Jones Turn Tabs Binder Tool for Ring Binders,Brian Moss,2026-04-27,Damaged,2,9.58
RET-15611,CA-2017-144589,Staples in misc. colors,Tamara Manning,2025-07-03,Changed Mind,1,4.2
RET-97466,CA-2015-151869,Xerox 1923,Carlos Soltero,2024-03-02,Defective,1,6.42
RET-80328,US-2016-131149,"Fellowes Strictly Business Drawer File, Letter/Legal Size",Logan Haushalter,2024-12-27,Wrong Item,3,329.26
RET-14833,CA-2015-159779,GBC Prestige Therm-A-Bind Covers,Sarah Brown,2024-03-22,Wrong Item,1,33.79
RET-91051,CA-2016-169824,Eldon 500 Class Desk Accessories,Noel Staavos,2025-05-30,Damaged,1,10.79
RET-92924,CA-2016-168354,"Hot File 7-Pocket, Floor Stand",Rick Huthwaite,2025-03-01,Damaged,3,429.87
RET-32372,CA-2016-114209,Southworth 100% Cotton The Best Paper,Alejandro Savely,2024-11-02,Defective,2,16.37
RET-87984,CA-2016-160234,Cisco IPÂ PhoneÂ 7961G VoIPÂ phoneÂ - Dark gray,Phillip Flathmann,2024-12-01,Defective,1,111.86
RET-65864,CA-2016-147585,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",Claudia Bergmann,2025-04-17,Not as Described,1,4.75
RET-99664,US-2016-115819,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,Jas O'Carroll,2024-10-17,Defective,4,50.65
RET-37948,US-2015-106495,Belkin Standard 104 key USB Keyboard,Amy Cox,2023-12-05,Damaged,1,10.09
RET-25826,CA-2015-164882,Xerox 191,Sandra Glassco,2024-04-21,Not as Described,1,17.32
RET-58487,CA-2014-149643,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,Rick Huthwaite,2023-04-23,Defective,2,228.38
RET-86282,CA-2015-132486,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",Jay Fein,2024-03-31,Damaged,4,10.02
RET-92863,CA-2016-132066,Chromcraft Rectangular Conference Tables,Nona Balk,2025-03-23,Defective,1,136.24
RET-73827,US-2014-137869,Poly String Tie Envelopes,Christina VanderZanden,2022-09-12,Damaged,1,1.64
RET-21683,CA-2014-157924,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,Helen Andreada,2023-03-14,Defective,1,181.21
RET-72391,CA-2016-143749,O'Sullivan 5-Shelf Heavy-Duty Bookcases,Aleksandra Gannaway,2025-05-17,Wrong Item,1,76.92
RET-78562,CA-2016-136301,High Speed Automatic Electric Letter Opener,Edward Hooks,2024-08-22,Changed Mind,1,1519.57
RET-90024,CA-2017-138464,Zebra Zazzle Fluorescent Highlighters,Vicky Freymann,2025-12-24,Damaged,1,6.0
RET-90222,CA-2015-117611,Logitech G19 Programmable Gaming Keyboard,Maria Zettner,2024-04-30,Damaged,1,116.98
RET-10599,CA-2017-127285,Cardinal Slant-D Ring Binders,Michelle Moray,2026-04-22,Defective,2,12.09
RET-79494,CA-2015-168459,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",Marc Crier,2024-05-02,Damaged,2,15.13
RET-80742,CA-2016-163328,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",Tracy Poddar,2025-04-26,Defective,6,458.93
RET-96419,US-2016-146710,"Fiskars 8"" Scissors, 2/Pack",Sung Shariari,2025-02-06,Wrong Item,4,52.63
RET-29558,CA-2014-113887,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Tracy Hopkins,2022-09-16,Changed Mind,1,46.53
RET-15651,CA-2015-130792,Akro-Mils 12-Gallon Tote,Russell Applegate,2023-10-16,Damaged,1,6.61
RET-66973,CA-2017-127096,Bretford Rectangular Conference Table Tops,Christopher Schild,2026-03-10,Not as Described,1,257.88
RET-16875,CA-2017-130141,Storex Flexible Poly Binders with Double Pockets,Helen Abelman,2026-04-04,Defective,4,2.56
RET-73577,CA-2014-119977,Xerox 197,Duane Noonan,2023-03-16,Defective,2,59.3
RET-68303,CA-2015-163965,Wilson Jones Turn Tabs Binder Tool for Ring Binders,Sung Shariari,2024-04-26,Defective,1,1.42
RET-98716,CA-2014-103590,Park Ridge Embossed Executive Business Envelopes,Jeremy Lonsdale,2023-05-21,Not as Described,3,41.28
RET-22853,CA-2016-144785,American Pencil,Cindy Schnelling,2024-09-28,Wrong Item,1,2.02
RET-59221,CA-2014-151001,"Tenex File Box, Personal Filing Tote with Lid, Black",John Grady,2022-10-01,Wrong Item,4,48.34
RET-17122,CA-2014-133543,Newell 332,Khloe Miller,2023-05-27,Changed Mind,4,10.78
RET-69636,CA-2014-138317,Stacking Trays by OIC,Natalie Webber,2022-11-28,Wrong Item,1,3.93
RET-35448,CA-2017-166093,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",Rick Wilson,2026-02-01,Not as Described,2,7.68
RET-14206,CA-2014-141355,Dixon Ticonderoga Core-Lock Colored Pencils,Barry Franz,2023-03-08,Defective,1,6.32
RET-71018,CA-2017-144498,Wilson Jones Century Plastic Molded Ring Binders,Mick Brown,2025-10-10,Changed Mind,5,25.77
RET-38816,CA-2017-103968,"Tenex ""The Solids"" Textured Chair Mats",Max Ludwig,2026-05-17,Not as Described,3,199.82
RET-93623,CA-2016-141082,Avery 477,Fred McMath,2025-05-31,Defective,2,58.49
RET-78389,CA-2017-124436,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",Sue Ann Reed,2025-08-27,Changed Mind,1,25.28
RET-70655,CA-2015-146290,Model L Table or Wall-Mount Pencil Sharpener,Stuart Van,2023-11-03,Not as Described,2,33.04
RET-42329,US-2014-130358,Acme Kleen Earth Office Shears,Denise Leinenbach,2022-11-26,Wrong Item,1,2.94
RET-87564,CA-2017-121083,Tennsco Industrial Shelving,Jamie Frazer,2025-12-22,Wrong Item,4,179.19
RET-15796,CA-2017-112536,Plastic Stacking Crates & Casters,Susan Gilcrest,2025-11-08,Damaged,1,3.94
